
  x              y             z     Side   Disk    Ring   Module
-20.8334      -11.3702      175.2     2      9      5      28
-20.0906      -9.64916      175.2     2      9      5      28
-18.2055      -13.5217      174.4     2      9      5      29
-17.6528      -11.5935      174.4     2      9      5      29
-17.5409      -16.6994      175.2     2      9      5      30
-18.4454      -14.1448      175.2     2      9      5      30
-15.1865      -18.841      174.4     2      9      5      31
-13.4747      -18.1373      175.2     2      9      5      32
-11.092      -20.5735      174.4     2      9      5      33
-6.63705      -23.7247      175.2     2      9      5      34
-7.24249      -22.8364      175.2     2      9      5      34
-3.72107      -24.8277      174.4     2      9      5      35
-4.05256      -23.591      174.4     2      9      5      35
-4.7696      -24.4589      174.4     2      9      5      35
1.15688      -22.6772      174.4     2      9      5      37
0.976601      -24.2969      174.4     2      9      5      37
5.41612      -21.7134      175.2     2      9      5      38
8.76687      -23.2981      174.4     2      9      5      39
8.28127      -23.3886      174.4     2      9      5      39
6.39332      -23.6668      174.4     2      9      5      39
10.6787      -20.4312      175.2     2      9      5      40
9.7883      -19.5165      175.2     2      9      5      40
9.42291      -20.5147      175.2     2      9      5      40
14.0129      -21.0769      174.4     2      9      5      41
19.2      -10.8391      175.2     2      9      5      44
21.6391      -12.6884      175.2     2      9      5      44
17.9619      -11.4485      175.2     2      9      5      44
18.0124      -12.8217      175.2     2      9      5      44
21.1678      -9.79629      174.4     2      9      5      45
22.38      -10.643      174.4     2      9      5      45
21.8326      -11.504      174.4     2      9      5      45
19.1012      -10.8407      174.4     2      9      5      45
21.6606      -6.81554      175.2     2      9      5      46
23.1942      -1.16857      175.2     2      9      5      48
6.61065      2.27843      201.159     2      10      1      1
6.50724      2.16334      201.159     2      10      1      1
8.88205      2.33698      201.159     2      10      1      1
7.71982      1.80318      201.159     2      10      1      1
7.6986      0.785244      201.159     2      10      1      1
6.41216      0.523712      201.159     2      10      1      1
9.2851      0.944134      201.159     2      10      1      1
9.63162      0.676293      201.159     2      10      1      1
10.3063      0.51232      201.159     2      10      1      1
9.03392      -0.0938948      201.159     2      10      1      1
5.95849      4.44312      200.359     2      10      1      2
5.46675      4.1733      200.359     2      10      1      2
5.99648      4.40019      200.359     2      10      1      2
5.98054      4.3778      200.359     2      10      1      2
5.98362      4.37175      200.359     2      10      1      2
7.6379      4.63136      200.359     2      10      1      2
7.30307      3.45817      200.359     2      10      1      2
9.1869      3.84062      200.359     2      10      1      2
6.28226      2.24612      200.359     2      10      1      2
6.48513      2.15255      200.359     2      10      1      2
4.7135      6.17116      201.159     2      10      1      3
4.56082      5.0779      201.159     2      10      1      3
6.32307      6.77031      201.159     2      10      1      3
4.42208      4.49456      201.159     2      10      1      3
6.84054      5.7856      201.159     2      10      1      3
5.49025      4.19094      201.159     2      10      1      3
5.97992      4.46583      201.159     2      10      1      3
8.0421      6.38217      201.159     2      10      1      3
2.95058      7.53922      200.359     2      10      1      4
2.97809      6.60384      200.359     2      10      1      4
4.23065      7.76529      200.359     2      10      1      4
3.49953      6.27074      200.359     2      10      1      4
4.20052      7.64566      200.359     2      10      1      4
3.81582      6.76921      200.359     2      10      1      4
5.02259      7.84306      200.359     2      10      1      4
4.83713      6.07235      200.359     2      10      1      4
1.01685      6.89155      201.159     2      10      1      5
1.06783      6.45775      201.159     2      10      1      5
1.50688      9.13516      201.159     2      10      1      5
2.0449      9.43512      201.159     2      10      1      5
1.53698      6.15031      201.159     2      10      1      5
2.90733      7.54494      201.159     2      10      1      5
-2.5791      7.26243      200.359     2      10      1      6
-2.06908      8.24534      200.359     2      10      1      6
-1.89729      7.82015      200.359     2      10      1      6
-1.5482      8.52043      200.359     2      10      1      6
-0.840539      7.98379      200.359     2      10      1      6
-0.858089      9.14669      200.359     2      10      1      6
-0.662572      7.93089      200.359     2      10      1      6
-0.822034      9.49703      200.359     2      10      1      6
-5.04463      6.49473      201.159     2      10      1      7
-4.75514      6.65346      201.159     2      10      1      7
-3.9138      5.49785      201.159     2      10      1      7
-3.63777      5.66096      201.159     2      10      1      7
-4.40654      8.35921      201.159     2      10      1      7
-3.73132      7.55716      201.159     2      10      1      7
-3.27425      8.52414      201.159     2      10      1      7
-2.55794      7.28984      201.159     2      10      1      7
-2.90983      9.25665      201.159     2      10      1      7
-7.58522      5.45152      200.359     2      10      1      8
-6.02602      3.89586      200.359     2      10      1      8
-5.85265      3.8427      200.359     2      10      1      8
-6.21549      4.25857      200.359     2      10      1      8
-6.21558      4.41423      200.359     2      10      1      8
-8.04225      6.63687      200.359     2      10      1      8
-7.67665      7.28294      200.359     2      10      1      8
-6.16835      6.51837      200.359     2      10      1      8
-5.02107      6.47241      200.359     2      10      1      8
-3.89908      5.47063      200.359     2      10      1      8
-4.72047      6.63142      200.359     2      10      1      8
-3.62524      5.63121      200.359     2      10      1      8
-9.65464      4.00318      201.159     2      10      1      9
-7.3344      2.93358      201.159     2      10      1      9
-8.13864      3.36192      201.159     2      10      1      9
-6.01486      2.50216      201.159     2      10      1      9
-7.27045      3.91912      201.159     2      10      1      9
-6.02817      3.93149      201.159     2      10      1      9
-5.87198      3.86313      201.159     2      10      1      9
-6.29564      4.24454      201.159     2      10      1      9
-6.23728      4.42524      201.159     2      10      1      9
-7.612      5.47607      201.159     2      10      1      9
-9.03588      0.277776      200.359     2      10      1      10
-7.97436      0.196129      200.359     2      10      1      10
-8.12286      0.282482      200.359     2      10      1      10
-9.73937      1.4679      200.359     2      10      1      10
-9.58143      1.61977      200.359     2      10      1      10
-9.52034      2.01885      200.359     2      10      1      10
-5.98863      2.49378      200.359     2      10      1      10
-10.191      -3.0961      201.159     2      10      1      11
-10.2268      -2.99799      201.159     2      10      1      11
-7.58082      -1.72084      201.159     2      10      1      11
-10.437      -1.86301      201.159     2      10      1      11
-7.94282      -1.35519      201.159     2      10      1      11
-9.89272      -1.65165      201.159     2      10      1      11
-7.93631      -1.33229      201.159     2      10      1      11
-7.4711      -0.813665      201.159     2      10      1      11
